gender,isHomeOwner,isMarried,schoolLocation,isGraduateStudent,isGraduatedOrSuspended,incomePercent,totalAsset,carValue,hasCar,isPriority1Eligible,isRecipient,isSingleParentFamily,isParentsHomeless,isApplicantDisabled,isParentsDisabled,subscriptionCount,applied_danji,applied_priority,derived_priority,derived_score,Pass
여성,0,0,서울,0,0,50,50593660,0,0,0,0,0,0,0,0,11,연남공공원룸텔,1,4,1,0
남성,0,0,서울,0,1,42,38190740,0,0,1,1,0,1,0,0,11,연남공공원룸텔,1,4,6,0
남성,0,0,서울,0,0,78,190789424,47178348,1,0,0,0,1,0,0,26,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,79,199230985,0,0,0,0,0,1,0,0,6,연남공공원룸텔,2,2,3,0
여성,0,0,서울,0,0,128,348629047,0,0,0,0,0,1,0,0,1,연남공공원룸텔,2,4,2,0
남성,0,0,서울,0,1,35,21253815,0,0,1,0,1,0,0,0,27,연남공공원룸텔,1,4,6,0
남성,0,0,서울,0,0,125,203584156,37331232,1,0,0,0,0,0,0,10,연남공공원룸텔,2,4,1,0
여성,0,0,서울,0,0,55,248656506,0,0,0,0,0,0,0,0,28,희망하우징(정릉동 1036),2,2,3,0
여성,0,0,서울,0,0,44,61074594,0,0,1,1,0,1,0,0,24,희망하우징(정릉동 1036),1,1,8,1
남성,0,0,서울,0,0,42,30393707,0,0,0,0,0,1,0,1,12,연남공공원룸텔,3,3,8,0
여성,0,0,서울,0,0,32,110093584,0,0,0,0,0,0,0,0,20,연남공공원룸텔,3,4,5,0
여성,0,0,서울,0,0,49,45880608,0,0,0,0,0,1,0,0,8,희망하우징(정릉동 1036),1,4,3,0
여성,0,0,서울,0,0,29,79257480,0,0,1,1,0,0,0,0,17,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,22,13126438,0,0,1,0,0,0,0,0,23,연남공공원룸텔,1,1,2,1
여성,1,0,서울,0,0,95,222229120,0,0,0,0,0,1,0,1,14,희망하우징(정릉동 1036),2,4,5,0
여성,0,0,서울,0,0,46,373708989,0,0,0,0,0,1,0,0,28,희망하우징(정릉동 1036),2,4,8,0
남성,0,0,서울,0,0,124,131138316,0,0,0,0,0,1,0,0,0,연남공공원룸텔,3,4,2,0
여성,0,0,서울,0,0,56,48902776,0,0,1,0,1,0,0,0,8,연남공공원룸텔,1,1,4,1
여성,0,0,서울,0,0,92,404601431,0,0,0,0,0,0,0,0,4,희망하우징(정릉동 1036),2,4,0,0
여성,0,0,서울,0,0,44,30031958,0,0,1,0,0,1,0,0,30,희망하우징(정릉동 1036),1,1,5,1
남성,0,0,서울,0,0,72,60132551,0,0,0,0,0,1,0,0,17,연남공공원룸텔,3,3,4,0
여성,0,0,서울,0,0,110,267473199,0,0,0,0,0,0,0,0,18,희망하우징(정릉동 1036),2,4,2,0
여성,0,0,서울,0,0,58,31292396,0,0,1,0,0,1,0,0,17,희망하우징(정릉동 1036),1,1,4,1
여성,1,0,서울,1,0,47,69560834,0,0,0,0,0,0,0,0,3,희망하우징(정릉동 1036),1,4,0,0
여성,0,0,서울,0,0,122,383984604,0,0,0,0,0,0,0,0,13,희망하우징(정릉동 1036),2,4,2,0
남성,0,0,서울,0,0,25,53926914,0,0,1,1,0,1,0,0,29,연남공공원룸텔,1,1,8,1
남성,0,0,서울,0,0,55,16552492,0,0,1,1,1,1,0,0,20,희망하우징(정릉동 1036),1,1,10,1
남성,0,1,서울,0,0,11,19662262,0,0,0,0,0,0,0,0,11,연남공공원룸텔,3,4,4,0
여성,0,0,서울,0,0,49,129788816,0,0,0,0,0,1,0,0,29,희망하우징(정릉동 1036),3,4,8,0
남성,0,0,서울,0,0,119,183804888,0,0,0,0,0,1,0,0,11,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,101,53081518,0,0,0,0,0,1,0,0,17,희망하우징(정릉동 1036),3,4,4,0
남성,0,0,서울,0,0,116,44872666,0,0,0,0,0,1,0,0,8,연남공공원룸텔,3,4,3,0
여성,0,0,서울,0,0,58,77762831,0,0,1,1,0,0,0,0,4,희망하우징(정릉동 1036),1,1,3,1
여성,0,0,서울,0,0,53,42821225,0,0,1,0,1,1,0,0,15,희망하우징(정릉동 1036),1,1,7,1
여성,0,0,서울,0,0,78,291370984,0,0,0,0,0,1,0,0,24,희망하우징(정릉동 1036),2,2,5,0
여성,0,0,서울,0,0,78,113036499,0,0,0,0,0,1,0,1,22,희망하우징(정릉동 1036),3,4,5,0
여성,0,0,서울,0,0,36,72054715,0,0,1,0,0,1,0,0,30,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,103,72853949,10650003,1,0,0,0,1,0,0,20,희망하우징(정릉동 1036),3,4,4,0
여성,0,0,서울,0,0,54,59220130,0,0,1,0,1,1,0,0,24,희망하우징(정릉동 1036),1,1,8,1
여성,0,0,서울,0,0,49,115685029,0,0,0,0,0,1,0,0,3,희망하우징(정릉동 1036),3,4,5,0
여성,0,0,서울,1,0,36,63747109,0,0,1,1,0,1,1,0,22,연남공공원룸텔,1,4,9,0
여성,1,0,서울,0,0,84,26708168,0,0,0,0,0,1,0,1,16,연남공공원룸텔,3,4,5,0
여성,0,0,서울,0,0,52,160358916,0,0,0,0,0,0,0,0,1,연남공공원룸텔,2,2,0,0
여성,0,0,서울,0,0,120,104050268,0,0,0,0,0,1,0,0,12,연남공공원룸텔,3,4,4,0
남성,0,0,서울,0,0,118,69749655,0,0,0,0,0,0,1,0,15,연남공공원룸텔,3,4,4,0
여성,0,0,서울,0,0,64,46250950,0,0,0,0,0,1,0,0,3,연남공공원룸텔,3,3,2,0
남성,0,0,서울,0,0,34,68010682,0,0,0,0,0,1,0,0,15,연남공공원룸텔,1,4,4,0
남성,1,0,기타,0,0,49,40645572,0,0,1,1,0,1,0,0,11,희망하우징(정릉동 1036),1,4,6,0
여성,0,1,서울,0,0,24,28990527,0,0,1,0,0,1,0,0,13,연남공공원룸텔,1,4,4,0
남성,0,0,서울,0,0,44,21087507,0,0,1,0,1,1,0,0,17,연남공공원룸텔,1,1,7,1
여성,0,0,서울,0,1,79,60672881,0,0,0,0,0,1,0,0,10,연남공공원룸텔,3,4,3,0
여성,0,0,서울,0,0,44,70417500,0,0,1,0,1,0,1,0,4,희망하우징(정릉동 1036),1,1,5,1
여성,0,0,서울,0,0,119,78852492,0,0,0,0,0,0,0,0,15,연남공공원룸텔,3,4,2,0
여성,0,0,기타,0,0,81,293324648,16539485,1,0,0,0,0,0,0,29,연남공공원룸텔,2,4,3,0
남성,0,0,서울,0,0,46,74849775,0,0,1,1,0,1,1,0,14,희망하우징(정릉동 1036),1,1,9,1
남성,0,0,서울,0,0,57,138642475,0,0,0,0,0,0,0,0,16,희망하우징(정릉동 1036),3,4,2,0
남성,0,0,서울,0,0,51,61958720,0,0,0,0,0,1,0,0,13,희망하우징(정릉동 1036),3,3,4,1
여성,0,0,서울,0,0,36,14454734,0,0,1,1,1,1,0,0,20,희망하우징(정릉동 1036),1,1,10,1
남성,0,0,기타,0,0,55,187125333,35082856,1,0,0,0,1,0,0,17,연남공공원룸텔,2,4,4,0
여성,1,0,서울,1,0,71,363660205,32879297,1,0,0,0,1,0,0,5,연남공공원룸텔,2,4,2,0
여성,0,0,서울,0,0,12,29000472,0,0,0,0,0,1,0,0,11,연남공공원룸텔,3,3,6,0
여성,0,0,서울,0,0,50,51808607,0,0,1,1,0,0,0,0,24,연남공공원룸텔,1,1,6,1
남성,0,0,서울,0,0,25,54348094,0,0,1,0,1,0,1,0,15,희망하우징(정릉동 1036),1,1,7,1
남성,0,0,서울,0,0,129,164401938,0,0,0,0,0,0,0,1,28,연남공공원룸텔,2,4,4,0
남성,0,0,서울,0,1,33,42087136,0,0,1,0,0,1,0,0,17,희망하우징(정릉동 1036),1,4,4,0
여성,0,0,서울,0,0,160,394301237,0,0,0,0,0,1,0,0,24,희망하우징(정릉동 1036),2,4,5,0
남성,0,0,서울,0,0,36,55672395,0,0,1,1,1,0,0,0,28,희망하우징(정릉동 1036),1,1,9,1
남성,0,0,서울,0,0,109,12621771,0,0,0,0,0,1,0,0,19,연남공공원룸텔,3,4,4,0
여성,0,0,서울,0,1,79,391363736,0,0,0,0,0,1,0,0,4,희망하우징(정릉동 1036),2,4,2,0
남성,0,0,서울,0,0,58,78111555,0,0,1,1,0,0,0,0,11,희망하우징(정릉동 1036),1,1,4,1
남성,0,0,서울,0,0,92,186335066,0,0,0,0,0,0,0,0,1,희망하우징(정릉동 1036),2,2,0,1
여성,0,0,서울,0,0,92,227478573,0,0,0,0,0,1,0,0,25,희망하우징(정릉동 1036),2,2,5,0
남성,0,0,서울,0,0,117,33137964,0,0,0,0,0,1,0,1,20,희망하우징(정릉동 1036),3,4,5,0
여성,0,0,기타,0,0,36,47570627,0,0,1,0,1,0,0,0,28,연남공공원룸텔,1,4,6,0
여성,1,0,서울,0,0,43,35599238,0,0,0,0,0,1,0,0,19,연남공공원룸텔,3,4,7,0
남성,0,0,서울,0,0,38,74273710,0,0,1,0,0,1,0,0,30,희망하우징(정릉동 1036),1,1,5,1
여성,0,0,서울,0,0,28,59011418,0,0,1,0,0,0,0,0,30,연남공공원룸텔,1,1,3,1
여성,0,0,서울,0,0,73,129146926,0,0,0,0,0,1,0,0,22,희망하우징(정릉동 1036),3,4,4,0
여성,1,0,서울,0,0,107,409864931,0,0,0,0,0,1,0,0,22,희망하우징(정릉동 1036),2,4,4,0
여성,0,0,서울,0,0,39,50321295,0,0,1,1,1,0,0,0,5,연남공공원룸텔,1,1,6,1
여성,0,0,서울,0,0,29,31368924,0,0,1,1,0,1,0,0,23,연남공공원룸텔,1,1,7,1
여성,0,0,서울,0,0,129,186588175,0,0,0,0,0,1,0,0,14,희망하우징(정릉동 1036),2,4,4,0
남성,0,0,서울,0,0,23,74596503,0,0,1,1,1,1,0,0,17,희망하우징(정릉동 1036),1,1,10,1
남성,0,0,기타,0,0,47,16573227,0,0,1,1,0,1,0,0,19,연남공공원룸텔,1,4,7,0
남성,0,0,서울,0,0,26,58987133,0,0,1,1,0,0,0,0,19,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,28,41980720,0,0,1,0,0,0,0,0,26,희망하우징(정릉동 1036),1,1,3,1
여성,0,0,서울,0,0,97,81877114,15597040,1,0,0,0,1,0,0,2,연남공공원룸텔,3,4,2,0
남성,0,0,서울,1,0,127,50628233,0,0,0,0,0,0,0,0,5,희망하우징(정릉동 1036),3,4,0,0
여성,0,0,서울,0,0,39,73059095,0,0,1,0,1,1,0,1,13,희망하우징(정릉동 1036),1,1,8,1
여성,0,0,서울,0,0,53,76492451,0,0,1,1,1,0,1,0,15,희망하우징(정릉동 1036),1,1,10,1
여성,0,0,서울,0,0,60,175165958,25193072,1,0,0,0,0,0,0,9,연남공공원룸텔,2,2,1,0
여성,0,0,서울,0,0,116,185334439,0,0,0,0,0,0,0,0,9,연남공공원룸텔,2,4,1,0
여성,0,0,서울,0,0,44,268553858,0,0,0,0,0,1,0,0,22,연남공공원룸텔,2,2,7,0
남성,0,0,서울,0,0,39,18836033,0,0,1,1,1,0,1,0,18,희망하우징(정릉동 1036),1,1,10,1
남성,0,0,서울,0,0,79,70179889,0,0,0,0,0,0,0,0,26,연남공공원룸텔,3,3,3,0
여성,0,0,서울,0,0,15,115984214,0,0,0,0,0,1,0,0,14,희망하우징(정릉동 1036),3,4,7,0
여성,0,0,서울,0,0,121,179851161,0,0,0,0,0,1,0,0,20,연남공공원룸텔,2,4,4,0
여성,0,0,서울,0,0,31,43364420,0,0,1,0,0,0,0,0,23,희망하우징(정릉동 1036),1,1,2,1
여성,1,0,서울,0,0,69,364880174,0,0,0,0,0,0,0,0,21,연남공공원룸텔,2,4,2,0
여성,0,0,서울,0,0,35,12643259,0,0,1,0,1,1,0,0,20,연남공공원룸텔,1,1,7,1
남성,1,0,서울,0,0,32,71557118,0,0,1,0,0,0,0,0,10,연남공공원룸텔,1,4,1,0
여성,0,0,서울,0,0,40,76928515,0,0,0,0,0,0,0,1,20,연남공공원룸텔,1,4,3,0
여성,0,0,서울,0,0,43,59964097,0,0,1,0,1,1,0,0,25,연남공공원룸텔,1,1,8,1
여성,0,0,서울,1,1,15,56881785,0,0,0,0,0,0,0,0,8,연남공공원룸텔,3,4,4,0
여성,0,0,서울,0,0,31,79112881,0,0,1,0,1,1,0,0,7,연남공공원룸텔,1,1,6,1
여성,0,0,서울,0,0,47,41869535,0,0,0,0,0,0,0,0,14,연남공공원룸텔,1,4,2,0
남성,0,0,서울,0,0,125,375500230,0,0,0,0,0,1,0,0,6,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,116,108345915,0,0,0,0,0,0,0,0,26,희망하우징(정릉동 1036),3,4,3,0
남성,0,1,서울,0,0,54,57286830,0,0,1,1,1,0,0,0,13,연남공공원룸텔,1,4,8,0
여성,0,0,서울,0,0,107,74241027,0,0,0,0,0,0,0,0,15,연남공공원룸텔,3,4,2,0
남성,0,0,서울,0,0,59,71485328,0,0,0,0,0,1,0,0,23,연남공공원룸텔,3,3,4,0
남성,0,0,기타,0,0,36,56530527,0,0,1,1,0,1,0,0,14,연남공공원룸텔,1,4,7,0
여성,0,0,기타,0,0,87,186710217,32657716,1,0,0,0,1,0,0,9,연남공공원룸텔,2,4,3,0
여성,0,0,서울,0,1,60,68907563,0,0,1,1,0,0,0,0,1,희망하우징(정릉동 1036),1,4,3,0
여성,0,0,서울,0,0,132,74707838,0,0,0,0,0,0,0,0,22,연남공공원룸텔,3,4,2,0
남성,0,0,서울,0,0,36,29270621,0,0,0,0,0,0,1,1,9,희망하우징(정릉동 1036),3,3,7,1
여성,0,1,서울,1,0,56,76568701,0,0,1,0,1,1,0,0,15,희망하우징(정릉동 1036),1,4,7,0
여성,0,0,서울,0,0,138,181911059,0,0,0,0,0,1,0,0,19,연남공공원룸텔,2,4,4,0
여성,0,1,서울,0,0,46,62007482,0,0,1,0,0,0,0,0,11,희망하우징(정릉동 1036),1,4,1,0
여성,0,0,서울,0,0,34,48516457,0,0,1,0,1,0,0,0,27,연남공공원룸텔,1,1,6,1
남성,0,0,서울,0,0,148,239121520,44013522,1,0,0,0,1,0,0,12,연남공공원룸텔,2,4,4,0
남성,0,0,서울,0,0,80,75218296,0,0,0,0,0,0,0,0,13,희망하우징(정릉동 1036),3,3,2,1
여성,0,0,서울,0,0,29,31484322,0,0,1,1,0,1,0,0,8,연남공공원룸텔,1,1,6,1
남성,0,0,서울,0,0,28,122420522,0,0,0,0,0,0,0,0,12,희망하우징(정릉동 1036),3,4,5,0
남성,0,0,서울,0,0,73,393846813,16208568,1,0,0,0,1,0,0,26,희망하우징(정릉동 1036),2,4,5,0
남성,0,0,기타,0,0,134,64922827,0,0,0,0,0,1,0,0,1,연남공공원룸텔,3,4,2,0
남성,0,0,서울,0,0,39,11302913,0,0,1,1,0,1,0,0,22,연남공공원룸텔,1,4,7,0
남성,0,0,서울,0,0,86,372302408,0,0,0,0,0,1,0,0,28,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,44,46475851,0,0,1,0,0,0,0,0,14,희망하우징(정릉동 1036),1,1,2,1
남성,0,0,서울,0,0,125,45638114,0,0,0,0,0,1,0,1,14,희망하우징(정릉동 1036),3,4,5,0
남성,0,0,서울,1,0,39,19503739,0,0,1,1,1,0,0,0,13,연남공공원룸텔,1,4,8,0
여성,1,0,서울,0,0,25,13591964,0,0,1,1,0,1,0,0,9,희망하우징(정릉동 1036),1,4,6,0
남성,0,0,서울,0,0,45,72260804,0,0,0,0,0,1,0,0,20,희망하우징(정릉동 1036),1,4,4,0
남성,0,0,서울,0,0,126,117096672,0,0,0,0,0,1,0,1,24,희망하우징(정릉동 1036),3,4,6,0
여성,0,0,서울,0,1,107,205439127,0,0,0,0,0,1,0,0,24,연남공공원룸텔,2,4,5,0
남성,0,0,기타,0,0,57,66757196,0,0,1,0,0,1,0,0,21,희망하우징(정릉동 1036),1,4,4,0
여성,1,0,서울,0,0,16,119863051,0,0,0,0,0,0,0,0,29,희망하우징(정릉동 1036),3,4,6,0
여성,0,0,서울,0,1,108,106319077,0,0,0,0,0,1,0,0,7,연남공공원룸텔,3,4,3,0
여성,1,0,서울,0,0,32,56841447,0,0,1,0,1,1,0,0,21,연남공공원룸텔,1,4,7,0
여성,0,0,서울,0,0,70,296823230,0,0,0,0,0,1,0,0,19,연남공공원룸텔,2,4,4,0
여성,0,0,서울,0,0,27,26298750,0,0,1,0,1,0,0,0,25,희망하우징(정릉동 1036),1,1,6,1
여성,0,0,서울,0,0,160,308898024,0,0,0,0,0,1,0,0,27,연남공공원룸텔,2,4,5,0
남성,0,0,서울,0,0,135,231022106,0,0,0,0,0,0,0,0,10,연남공공원룸텔,2,4,1,0
남성,1,0,서울,0,0,138,179733401,0,0,0,0,0,0,0,0,18,연남공공원룸텔,2,4,2,0
남성,0,0,서울,0,0,32,124811953,0,0,0,0,0,0,0,0,20,희망하우징(정릉동 1036),3,4,5,0
여성,1,0,서울,0,0,113,74165645,0,0,0,0,0,1,0,0,21,연남공공원룸텔,3,4,4,0
남성,0,0,서울,0,0,155,344777094,38118005,1,0,0,0,0,0,1,24,희망하우징(정릉동 1036),2,4,4,0
남성,0,0,서울,1,0,21,30876314,0,0,1,0,1,0,0,0,20,연남공공원룸텔,1,4,5,0
남성,0,0,서울,0,0,75,158026505,19887949,1,0,0,0,0,0,0,18,희망하우징(정릉동 1036),2,2,2,1
남성,0,0,서울,0,0,156,204599210,0,0,0,0,0,1,0,0,19,연남공공원룸텔,2,4,4,0
남성,0,0,서울,0,0,60,67606865,0,0,1,0,1,1,0,0,3,희망하우징(정릉동 1036),1,1,5,1
남성,0,0,서울,0,0,81,418264808,0,0,0,0,0,1,0,0,21,연남공공원룸텔,2,4,4,0
여성,0,0,서울,0,0,35,102354606,0,0,0,0,0,1,0,0,7,연남공공원룸텔,3,3,6,0
남성,0,0,기타,0,0,24,10901068,0,0,1,0,0,0,0,0,18,희망하우징(정릉동 1036),1,4,2,0
남성,0,1,서울,0,0,40,56473789,0,0,0,0,0,0,1,0,8,희망하우징(정릉동 1036),1,4,3,0
여성,0,0,서울,1,1,65,105359548,0,0,0,0,0,0,0,1,14,희망하우징(정릉동 1036),3,4,3,0
남성,0,0,서울,0,0,43,63408287,0,0,1,1,0,1,0,1,22,희망하우징(정릉동 1036),1,1,8,1
남성,0,0,서울,0,1,53,117289762,0,0,0,0,0,1,0,0,6,연남공공원룸텔,3,4,3,0
남성,0,0,기타,0,0,57,10358277,0,0,0,0,0,0,0,0,17,연남공공원룸텔,3,4,2,0
남성,0,0,서울,0,0,120,112278263,0,0,0,0,0,1,0,0,23,희망하우징(정릉동 1036),3,4,4,0
여성,0,0,서울,0,0,119,312980360,0,0,0,0,0,1,0,0,28,희망하우징(정릉동 1036),2,4,5,0
남성,0,0,서울,0,0,49,110102565,0,0,0,0,0,0,0,0,8,연남공공원룸텔,3,4,4,0
여성,1,0,서울,0,0,58,25013221,0,0,1,1,0,1,0,0,13,연남공공원룸텔,1,4,7,0
여성,0,0,서울,0,0,74,18627194,11535309,1,0,0,0,0,0,0,0,희망하우징(정릉동 1036),3,4,0,0
여성,0,0,서울,0,0,78,226612165,0,0,0,0,0,1,0,0,18,연남공공원룸텔,2,2,4,0
여성,0,0,서울,0,1,26,36191515,0,0,1,1,1,0,0,0,11,연남공공원룸텔,1,4,7,0
남성,0,0,기타,0,0,59,71207189,0,0,0,0,0,1,0,1,23,연남공공원룸텔,3,4,5,0
여성,1,0,서울,0,0,138,207180473,0,0,0,0,0,1,0,0,10,연남공공원룸텔,2,4,3,0
여성,0,0,서울,0,0,75,160029288,11333590,1,0,0,0,0,1,0,17,희망하우징(정릉동 1036),2,4,4,0
여성,0,0,서울,0,0,43,54087406,0,0,1,0,1,1,0,0,11,연남공공원룸텔,1,1,6,1
남성,0,0,서울,0,0,149,197386007,0,0,0,0,0,0,0,0,17,연남공공원룸텔,2,4,2,0
남성,0,0,서울,0,0,36,21779369,5009434,1,0,0,0,1,1,0,30,연남공공원룸텔,3,4,10,0
남성,0,0,기타,0,0,23,11041851,0,0,1,1,1,1,0,0,21,희망하우징(정릉동 1036),1,4,10,0
남성,0,0,서울,0,0,136,47683408,0,0,0,0,0,0,0,0,26,연남공공원룸텔,3,4,3,0
남성,0,0,서울,0,0,148,268286996,0,0,0,0,0,1,0,0,21,희망하우징(정릉동 1036),2,4,4,0
남성,0,0,기타,0,0,36,83296061,0,0,0,0,0,0,0,0,12,희망하우징(정릉동 1036),3,4,5,0
남성,0,0,서울,0,0,86,114935954,0,0,0,0,0,1,0,0,27,연남공공원룸텔,3,4,5,0
여성,0,0,서울,0,0,38,41173353,0,0,1,0,0,0,0,0,18,희망하우징(정릉동 1036),1,1,2,1
여성,1,0,서울,0,0,60,17273282,0,0,1,0,0,1,0,0,30,연남공공원룸텔,1,4,5,0
여성,0,0,서울,0,0,28,60790227,0,0,0,0,0,0,0,1,21,희망하우징(정릉동 1036),3,3,6,0
여성,0,1,서울,0,0,109,22605652,0,0,0,0,0,1,0,0,0,연남공공원룸텔,3,4,2,0
여성,0,0,서울,0,0,82,11832614,0,0,0,0,0,0,0,0,4,연남공공원룸텔,3,3,0,0
남성,0,0,기타,0,0,90,36248617,0,0,0,0,0,0,0,0,25,희망하우징(정릉동 1036),3,4,3,0
여성,0,0,서울,0,1,133,75404146,0,0,0,0,0,1,0,0,18,연남공공원룸텔,3,4,4,0
여성,0,0,기타,0,1,92,210959618,0,0,0,0,0,0,0,0,29,연남공공원룸텔,2,4,3,0
여성,0,0,서울,0,0,51,229175000,0,0,0,0,0,1,0,0,10,희망하우징(정릉동 1036),2,2,3,0
여성,0,0,서울,0,1,16,58946218,0,0,0,0,0,0,0,0,21,연남공공원룸텔,3,4,5,0
여성,0,0,서울,0,0,130,328686902,0,0,0,0,0,1,0,0,25,연남공공원룸텔,2,4,5,0
남성,0,0,서울,0,0,22,13923420,0,0,1,1,1,1,0,0,12,희망하우징(정릉동 1036),1,1,10,1
남성,0,0,서울,0,0,87,331010698,0,0,0,0,0,1,0,0,13,희망하우징(정릉동 1036),2,2,4,1
남성,0,0,서울,0,0,74,51518739,0,0,0,0,0,1,0,0,29,희망하우징(정릉동 1036),3,3,5,1
여성,0,0,서울,0,0,58,31146177,0,0,1,1,0,1,0,0,4,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,111,217604576,44286445,1,0,0,0,0,0,0,5,연남공공원룸텔,2,4,0,0
남성,0,0,서울,0,0,154,228003770,0,0,0,0,0,0,0,0,26,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,28,46339682,0,0,1,0,0,1,0,0,26,연남공공원룸텔,1,1,5,1
여성,0,0,서울,0,0,67,393228596,0,0,0,0,0,1,0,0,17,연남공공원룸텔,2,4,4,0
남성,0,0,서울,0,0,151,178377787,15798917,1,0,0,0,0,0,0,14,희망하우징(정릉동 1036),2,4,2,0
여성,0,0,서울,0,1,44,44515096,0,0,1,1,0,0,0,0,27,연남공공원룸텔,1,4,6,0
남성,0,0,서울,0,0,61,19968446,0,0,0,0,0,1,0,0,15,희망하우징(정릉동 1036),3,3,4,1
여성,0,0,서울,0,0,35,60074035,0,0,1,0,0,1,0,0,25,희망하우징(정릉동 1036),1,4,5,0
남성,0,1,서울,0,0,40,73254279,0,0,0,0,0,1,0,0,27,연남공공원룸텔,3,4,8,0
여성,0,0,서울,0,0,47,60061882,0,0,1,0,1,1,0,0,4,연남공공원룸텔,1,1,5,1
여성,0,0,서울,0,0,23,24245232,0,0,1,1,1,1,0,0,5,희망하우징(정릉동 1036),1,1,8,1
여성,0,0,서울,0,0,22,20993558,0,0,1,0,1,0,0,0,28,연남공공원룸텔,1,1,6,1
여성,0,0,서울,0,0,95,95899843,0,0,0,0,0,1,0,0,14,희망하우징(정릉동 1036),3,3,4,0
여성,0,0,서울,0,0,25,64286177,0,0,1,0,0,0,0,0,14,희망하우징(정릉동 1036),1,1,2,1
남성,0,0,서울,0,0,68,126554440,0,0,0,0,0,1,0,0,24,희망하우징(정릉동 1036),3,4,5,0
여성,0,0,서울,0,0,137,112921076,0,0,0,0,0,1,0,0,25,희망하우징(정릉동 1036),3,4,5,0
여성,0,0,서울,0,0,64,138312494,0,0,0,0,0,0,0,0,1,희망하우징(정릉동 1036),3,4,0,0
여성,0,0,서울,0,0,137,280720829,0,0,0,0,0,1,0,0,28,희망하우징(정릉동 1036),2,4,5,0
여성,1,0,서울,0,0,74,65077381,0,0,0,0,0,1,0,0,23,연남공공원룸텔,3,4,4,0
남성,0,0,서울,0,0,37,11115902,0,0,1,0,1,1,0,0,21,희망하우징(정릉동 1036),1,1,7,1
여성,0,0,서울,0,0,56,79396155,0,0,1,0,1,1,0,1,17,희망하우징(정릉동 1036),1,1,8,1
남성,0,0,서울,0,0,20,49552275,0,0,1,1,1,0,0,0,3,연남공공원룸텔,1,1,6,1
여성,0,0,서울,0,0,96,81851494,0,0,0,0,0,0,0,0,28,희망하우징(정릉동 1036),3,3,3,0
여성,0,0,서울,0,0,109,397510469,32189068,1,0,0,0,0,0,0,14,연남공공원룸텔,2,4,2,0
남성,0,0,서울,1,0,46,10437695,0,0,1,0,1,1,1,0,22,희망하우징(정릉동 1036),1,4,9,0
여성,1,1,서울,0,0,16,24882050,0,0,0,0,0,0,1,0,9,희망하우징(정릉동 1036),3,4,6,0
남성,0,0,서울,0,0,110,365855872,0,0,0,0,0,0,0,0,1,희망하우징(정릉동 1036),2,4,0,0
남성,0,0,서울,0,1,18,27625427,0,0,0,0,0,1,0,0,1,희망하우징(정릉동 1036),3,4,5,0
여성,0,0,서울,0,0,51,48153914,0,0,0,0,0,1,0,0,2,연남공공원룸텔,3,3,2,0
남성,0,0,서울,0,0,22,131624173,0,0,0,0,0,0,0,0,19,연남공공원룸텔,3,4,5,0
여성,0,0,서울,0,0,120,244500335,0,0,0,0,0,0,0,0,22,희망하우징(정릉동 1036),2,4,2,0
여성,0,0,서울,0,0,89,33569051,0,0,0,0,0,1,1,0,9,희망하우징(정릉동 1036),3,3,5,0
남성,0,0,서울,0,0,111,397106417,0,0,0,0,0,1,0,0,5,희망하우징(정릉동 1036),2,4,2,0
남성,1,0,기타,0,0,101,358949603,0,0,0,0,0,1,0,0,5,연남공공원룸텔,2,4,2,0
여성,0,0,서울,0,0,133,70241722,0,0,0,0,0,1,0,0,23,희망하우징(정릉동 1036),3,4,4,0
여성,0,0,서울,0,0,50,42577041,0,0,1,0,0,0,0,0,20,연남공공원룸텔,1,1,2,1
여성,0,0,서울,0,0,114,402230687,0,0,0,0,0,1,0,0,20,연남공공원룸텔,2,4,4,0
남성,0,0,서울,0,0,75,15604773,0,0,0,0,0,1,0,0,29,연남공공원룸텔,3,3,5,0
남성,0,0,기타,0,0,132,84882431,0,0,0,0,0,1,0,0,20,희망하우징(정릉동 1036),3,4,4,0
여성,0,0,서울,1,0,86,139373757,13638576,1,0,0,0,1,0,0,13,희망하우징(정릉동 1036),3,4,4,0
남성,0,0,서울,1,0,48,13893310,0,0,1,1,1,0,0,0,7,희망하우징(정릉동 1036),1,4,7,0
여성,0,0,서울,0,0,16,95386640,0,0,0,0,0,0,0,0,22,희망하우징(정릉동 1036),3,3,5,0
남성,0,0,서울,0,0,54,40044054,0,0,1,0,1,0,0,0,10,연남공공원룸텔,1,1,4,1
남성,0,0,서울,0,0,60,53765365,0,0,0,0,0,0,0,0,5,연남공공원룸텔,3,3,0,0
남성,1,0,서울,0,0,125,308814535,0,0,0,0,0,1,0,0,11,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,96,211596773,0,0,0,0,0,0,0,0,28,희망하우징(정릉동 1036),2,2,3,1
